label,struct_temp_1_hop_neighbor_max_time,struct_temp_1_hop_neighbor_mean_time,struct_temp_1_hop_neighbor_median_time,struct_temp_2_hop_neighbor_max_time,struct_temp_2_hop_neighbor_mean_time,struct_temp_2_hop_neighbor_median_time,tweet_id
false,241120.25,8299.164651162793,235.55,241120.25,8299.164651162793,135.62000000000003,673664899571060736
true,155.85,20.185057471264376,9.38,155.85,20.185057471264376,3.1500000000000004,544271284796784640
non-rumor,13223.9,446.79852300242095,164.6,13223.9,446.79852300242095,23.299999999999997,692071267189395457
unverified,190427.13,6255.196794117642,690.16,190427.13,6255.196794117642,1357.04,651486105628463105
false,3008.45,162.28438356164384,62.75,3008.45,162.28438356164384,6.710000000000004,675065047710892033
false,1655.38,139.8797222222222,21.26,1655.38,139.8797222222222,22.330000000000002,668144671772778497
false,108599.47,2383.093162393161,43.84,108599.47,2383.093162393161,43.585,604625816992002049
non-rumor,115258.63,1188.328351822504,146.75,115258.63,1188.328351822504,75.555,682996350909157376
non-rumor,167991.83,2443.7577241379304,55.635000000000005,167991.83,2443.7577241379304,38.11,688752927381581824
non-rumor,31668.43,1248.1940000000002,253.25,31668.43,1248.1940000000002,192.89999999999998,693069637030957057
true,76.25,11.364615384615385,4.26,76.25,11.364615384615385,2.995,524962142563610625
non-rumor,8229.65,64.39902494331062,8.23,8229.65,64.39902494331062,6.465,693573781730783232
non-rumor,8602.38,89.89372881355935,34.7,8602.38,89.89372881355935,12.239999999999998,692083780123783172
false,7449.9,240.53827225130888,19.4,7449.9,240.53827225130888,4.019999999999996,627828211003469825
non-rumor,3219.82,218.96359832635977,60.1,3219.82,218.96359832635977,112.815,693059995013742592
true,60733.03,301.4821379310345,18.37,60733.03,301.4821379310345,12.1,614594195479752704
non-rumor,69445.43,381.59809012875525,15.33,69445.43,381.59809012875525,21.24000000000058,692691444046372865
true,4784.92,67.6488148148148,5.42,4784.92,67.6488148148148,4.75,614593989203886080
non-rumor,68966.63,538.5878822314048,67.88499999999999,68966.63,538.5878822314048,21.92,690376107825192960
false,6177.62,235.2052380952382,42.735,6177.62,235.2052380952382,26.869999999999997,658259426172891136
unverified,9432.05,410.3649494949495,18.68,9432.05,410.3649494949495,10.43,676586804242309121
false,133845.3,1475.7514138817478,290.54499999999996,133845.3,1475.7514138817478,27.980000000000018,651959206287908868
true,7168.53,235.84495652173908,29.35,7168.53,235.84495652173908,45.67,681147789653356544
false,49608.23,541.9956829268292,34.775,49608.23,541.9956829268292,48.410000000000004,652882609219833856
true,1337.17,44.831162790697654,14.25,1337.17,44.831162790697654,4.985,544476808566276097
non-rumor,4112.48,189.10918918918918,60.71,4112.48,189.10918918918918,17.5,687274510643511296
false,7360.02,318.211527777778,14.100000000000001,7360.02,318.211527777778,42.989999999999995,647464349611589632
unverified,4401.35,383.67628571428565,62.39,4401.35,383.67628571428565,90.87,726086935903494144
non-rumor,6516.55,220.5658483754513,27.3,6516.55,220.5658483754513,30.0,691632238035886081
true,1162.37,40.593251700680284,9.13,1162.37,40.593251700680284,10.495000000000001,524952883343925249
non-rumor,18960.75,300.95361290322575,15.799999999999999,18960.75,300.95361290322575,25.38,688021039322894336
unverified,16083.42,703.4511538461538,64.48,16083.42,703.4511538461538,12.929999999999998,707308274270539777
non-rumor,7231.32,244.88146341463414,91.43,7231.32,244.88146341463414,42.219999999999985,691678576018657281
non-rumor,2306.78,75.1520274914089,16.17,2306.78,75.1520274914089,12.57,692874200927698945
false,3344.25,399.6445714285714,43.144999999999996,3344.25,399.6445714285714,10.86,666640008149925893
false,3776.55,361.64956896551723,123.06,3776.55,361.64956896551723,140.35,663515735231062016
false,15274.88,610.1763218390803,111.6,15274.88,610.1763218390803,16.205000000000002,643139873264812032
non-rumor,50836.27,1040.9240078585472,150.95,50836.27,1040.9240078585472,170.64999999999998,689860942671130624
false,62015.72,421.38663594470046,24.0,62015.72,421.38663594470046,35.89,656662726014599168
false,3618.17,230.2651428571429,74.37,3618.17,230.2651428571429,9.770000000000003,674229534888185856
unverified,25730.42,627.3923611111114,114.28999999999999,25730.42,627.3923611111114,50.93,716424773216022530
false,9015.42,299.4398630136984,118.275,9015.42,299.4398630136984,45.88499999999999,672432930426372096
false,182560.8,13650.424098360658,4444.355,182560.8,13650.424098360658,435.0100000000002,600451916414484480
non-rumor,20486.88,337.96534828807586,27.92,20486.88,337.96534828807586,19.62,692838430783332357
unverified,153867.77,6836.146736353094,3371.5,153867.77,6836.146736353094,23.09999999999981,717081129627553792
non-rumor,37222.07,6352.989285714281,3018.6499999999996,37222.07,6352.989285714281,223.3199999999997,765612862681255936
false,8507.07,1066.5755172413794,593.88,8507.07,1066.5755172413794,26.769999999999982,641088973717110784
unverified,3445.6,239.111887755102,35.985,3445.6,239.111887755102,11.7,652349108653551616
unverified,11164.57,1066.3660638297877,151.22500000000002,11164.57,1066.3660638297877,10.52499999999991,777710439870455808
true,371.43,35.12451086956521,12.325,371.43,35.12451086956521,14.75,553508098825261056
non-rumor,31499.02,726.3621268292691,155.9,31499.02,726.3621268292691,41.980000000000004,762793077509464064
true,9203.13,153.51708074534156,14.13,9203.13,153.51708074534156,15.409999999999997,614628136634949632
true,164.42,30.491071428571423,16.655,164.42,30.491071428571423,17.865,580324027715063808
false,14520.15,716.0960000000001,67.50999999999999,14520.15,716.0960000000001,28.535000000000004,634665777400950784
false,10159.93,193.50529599999993,58.25,10159.93,193.50529599999993,14.33499999999998,674301413040758785
false,175524.75,4628.316637931036,41.44,175524.75,4628.316637931036,45.82000000000001,613362193787129860
unverified,28074.98,1234.320143884892,287.52,28074.98,1234.320143884892,564.74,743764020679741440
non-rumor,157215.18,8549.381183431951,143.74,157215.18,8549.381183431951,99.04999999999998,692820029159653377
non-rumor,7084.4,160.1410699588477,18.15,7084.4,160.1410699588477,12.260000000000002,693471161313816576
unverified,143668.68,3677.2853333333287,112.145,143668.68,3677.2853333333287,496.67499999999995,716092408920936448
true,1832.55,38.53071428571428,5.8,1832.55,38.53071428571428,3.4600000000000004,524941132237910016
unverified,12301.48,1113.7124761904765,170.33,12301.48,1113.7124761904765,53.19,727116900983934976
false,156963.4,817.3064102564094,13.23,156963.4,817.3064102564094,13.509999999999991,655986243042459648
true,729.0,42.791523178807935,9.75,729.0,42.791523178807935,11.76,544283772569788416
non-rumor,16296.0,199.35520754716984,21.07,16296.0,199.35520754716984,10.099999999999998,693818562981421056
unverified,7169.62,290.0306306306305,18.63,7169.62,290.0306306306305,3.2750000000000004,658938136299511808
false,71993.67,1029.055,118.6,71993.67,1029.055,11.295000000000005,618449248179191808
non-rumor,208545.52,532.0515951492526,47.695,208545.52,532.0515951492526,20.81500000000001,693897857376632832
non-rumor,2312.82,679.6409124087593,594.325,2312.82,679.6409124087593,419.58500000000004,692410832307818497
false,3982.77,276.04313953488384,92.89,3982.77,276.04313953488384,84.375,662381914842603520
true,30800.98,552.3435951134373,200.84,30800.98,552.3435951134373,51.849999999999994,615494435074363392
unverified,3885.58,461.0855319148935,47.41,3885.58,461.0855319148935,24.74500000000006,763520953619918848
non-rumor,7316.5,225.59079622132262,124.05,7316.5,225.59079622132262,23.430000000000007,766568413418356736
true,9837.1,363.4703463203468,106.91,9837.1,363.4703463203468,36.65,676367888543031296
non-rumor,115125.25,1932.385503875968,37.519999999999996,115125.25,1932.385503875968,46.045000000000016,692758050378256388
true,31165.35,3862.708883495146,350.47,31165.35,3862.708883495146,251.83999999999997,642465192408940544
false,7215.97,303.2602240896357,43.8,7215.97,303.2602240896357,19.62,612438528803213312
false,11721.3,409.3469135802468,26.7,11721.3,409.3469135802468,17.045,613425834301485056
unverified,25286.03,1898.147642276424,111.64500000000001,25286.03,1898.147642276424,98.53,714567472712589312
non-rumor,6601.62,245.0443877551021,36.885,6601.62,245.0443877551021,259.88,693281966846808064
false,27541.08,3413.2553409090906,1151.955,27541.08,3413.2553409090906,1036.45,659428447459110912
false,225103.43,2655.4150400000003,34.8,225103.43,2655.4150400000003,18.48,672902686380003328
false,14610.23,479.42408602150533,45.13,14610.23,479.42408602150533,9.849999999999998,659439879701602304
true,5537.78,47.654736842105265,7.550000000000001,5537.78,47.654736842105265,3.4499999999999997,553590459688570880
true,702.75,93.75888888888889,52.28,702.75,93.75888888888889,16.42,525058976376193024
false,4444.35,118.21413127413136,9.17,4444.35,118.21413127413136,7.5200000000000005,669201837187334144
unverified,2855.32,153.62396396396392,14.92,2855.32,153.62396396396392,2.0500000000000003,652300118205427716
non-rumor,65024.5,445.24945945945973,17.83,65024.5,445.24945945945973,12.519999999999982,693203974388895744
unverified,1905.33,197.44834782608686,50.9,1905.33,197.44834782608686,33.34,747443219487678464
unverified,8360.72,313.1454945054946,72.97,8360.72,313.1454945054946,72.78,755548076438196225
unverified,173289.23,2267.4967667121396,101.48,173289.23,2267.4967667121396,26.25,728627623488786433
true,8561.12,113.97585106382975,3.5149999999999997,8561.12,113.97585106382975,5.075,553476880339599360
unverified,30120.3,1138.335668789809,167.27,30120.3,1138.335668789809,205.04999999999998,749039299677417472
non-rumor,840.4,57.77664835164834,33.835,840.4,57.77664835164834,16.85,687537772970684417
unverified,7377.5,663.7399224806202,183.22,7377.5,663.7399224806202,124.05,725070832494624769
unverified,79221.8,837.5166145833335,24.61,79221.8,837.5166145833335,22.620000000000005,728038172270198787
true,2288.37,118.90632183908053,11.0,2288.37,118.90632183908053,8.735,500378223977721856
unverified,67519.52,319.3644615384615,27.285,67519.52,319.3644615384615,18.930000000000003,724348906096590849
false,14801.1,292.92834951456297,24.55,14801.1,292.92834951456297,8.574999999999994,658786161733734400
unverified,20463.23,869.8200753768843,134.74,20463.23,869.8200753768843,10.239999999999846,728207861050970112
false,94977.8,2022.5788524590143,144.375,94977.8,2022.5788524590143,100.2,651402689352351744
false,29676.6,1359.4586315789475,183.67,29676.6,1359.4586315789475,29.354999999999634,634943791934406657
true,857.35,29.438672566371686,7.07,857.35,29.438672566371686,4.709999999999999,544319832486064128
non-rumor,52038.68,778.8825660377356,9.8,52038.68,778.8825660377356,13.249999999999957,693606934050684928
false,2837.62,262.1705223880597,16.89,2837.62,262.1705223880597,36.91000000000008,666810213274689537
non-rumor,39218.299999999996,789.6493606138102,304.58,39218.299999999996,789.6493606138102,30.819999999999993,692692529779707904
non-rumor,90882.73,505.3416013071897,26.509999999999998,90882.73,505.3416013071897,86.21,692498490249891842
non-rumor,105770.97,839.9702127659564,187.33,105770.97,839.9702127659564,27.919999999999987,689867195657101312
true,1223.47,29.043099999999992,2.65,1223.47,29.043099999999992,10.44,553512735192141826
true,680.73,25.2139527027027,3.885,680.73,25.2139527027027,2.2700000000000005,544517264054423552
false,37438.5,1601.7092342342335,64.865,37438.5,1601.7092342342335,9.545,656629493377990656
unverified,238424.4,1919.4623118865832,684.6,238424.4,1919.4623118865832,51.44,663744139666804736
false,19033.05,301.5031192660551,79.5,19033.05,301.5031192660551,18.269999999999996,675005503160901632
false,4260.4,2247.3630097087384,3851.8,4260.4,2247.3630097087384,14.4749999999999,638047610973089793
unverified,3154.33,460.9327631578946,157.14,3154.33,460.9327631578946,35.35,727623131494387714
non-rumor,65962.53,128.01707342295737,6.43,65962.53,128.01707342295737,3.8599999999999994,723198441690636288
true,8592.42,166.75868852459024,18.48,8592.42,166.75868852459024,13.440000000000001,641082932740947972
false,8649.1,852.2066666666668,20.9,8649.1,852.2066666666668,12.360000000000003,648894687542034432
non-rumor,11460.65,311.4884555984556,43.52,11460.65,311.4884555984556,19.355,692925396292091905
unverified,30896.51,1579.1068181818177,795.9200000000001,30896.51,1579.1068181818177,288.62499999999994,752934272500109313
unverified,2749.08,246.84468965517254,72.58,2749.08,246.84468965517254,22.21,778572032531427332
unverified,63456.68,655.7452712765968,127.785,63456.68,655.7452712765968,81.555,716451800581279744
false,527995.75,40906.95970511133,1762.3000000000002,527995.75,40906.95970511133,1140.72,637868242560638980
true,3024.2,230.70553072625702,146.16,3024.2,230.70553072625702,62.305,498430783699554305
false,37888.35,430.90238095238055,43.45,37888.35,430.90238095238055,86.22,641430951403343872
false,73756.05,1481.7910714285713,48.385000000000005,73756.05,1481.7910714285713,75.545,635632641635667968
unverified,8112.92,152.65775510204085,24.935000000000002,8112.92,152.65775510204085,32.67,652000523525091328
false,8467.9,2614.6823188405815,1430.88,8467.9,2614.6823188405815,4127.94,626897206717624320
non-rumor,8866.5,255.40256070640163,31.71,8866.5,255.40256070640163,16.08,693476774462820352
false,242611.8,1823.733071428571,17.045,242611.8,1823.733071428571,28.390000000000004,626516248206135296
false,50611.98,331.47850609756125,12.03,50611.98,331.47850609756125,7.574999999999999,676094756758364160
unverified,79643.6,689.5741304347829,145.93,79643.6,689.5741304347829,31.860000000000003,715256242990505984
non-rumor,13985.45,277.7583709016394,23.085,13985.45,277.7583709016394,15.740000000000002,690650123358093312
unverified,12335.5,193.8492899408284,23.48,12335.5,193.8492899408284,22.715000000000003,701514249269542912
true,29140.57,570.2743262411346,52.03,29140.57,570.2743262411346,25.07,623599854661541888
false,388991.47,1360.0793175852993,337.55,388991.47,1360.0793175852993,337.15,629209452793626624
non-rumor,160465.88,2823.954448398576,1502.5900000000001,160465.88,2823.954448398576,16.08999999999969,693811101146963968
false,23556.85,345.202195121951,24.82,23556.85,345.202195121951,17.945,666497286663503872
false,98353.8,9869.40439490446,99.1,98353.8,9869.40439490446,32.025000000000006,642432477185867776
non-rumor,101913.02,1368.3332484076427,67.34,101913.02,1368.3332484076427,35.97000000000003,682999206290829312
false,17329.88,2427.8298305084754,1813.365,17329.88,2427.8298305084754,1013.93,660466342038867969
false,13387.42,657.5656000000002,46.935,13387.42,657.5656000000002,53.19,656202544331517952
unverified,12577.05,622.220435835351,121.2,12577.05,622.220435835351,179.43,727172374999666688
false,11036.17,236.50881578947366,12.0,11036.17,236.50881578947366,12.95,647193820812177408
unverified,2792.85,213.63555555555564,48.224999999999994,2792.85,213.63555555555564,4.360000000000001,723772395211862016
true,2553.12,78.0746530612245,17.24,2553.12,78.0746530612245,22.76,614607711368519680
false,10186.43,560.558527131783,308.67,10186.43,560.558527131783,8.920000000000016,656818921979310081
false,5159.7,348.52781818181825,30.225,5159.7,348.52781818181825,18.28,647168914955243520
false,10548.85,442.8781290322582,92.76,10548.85,442.8781290322582,17.305000000000003,661251968078221312
non-rumor,13851.65,540.7150917431194,69.71000000000001,13851.65,540.7150917431194,52.82000000000002,690676539323740161
false,3766.32,633.2299290780142,820.34,3766.32,633.2299290780142,66.62,665361505303584774
false,14946.47,890.6939884393065,308.11,14946.47,890.6939884393065,14.55,613294443878305796
false,13443.67,476.8376146788996,74.1,13443.67,476.8376146788996,23.395,676120162018451456
false,45857.83,828.434948453609,236.43,45857.83,828.434948453609,80.03,665379967757324288
non-rumor,30288.63,1028.183315508021,48.095,30288.63,1028.183315508021,198.76000000000002,766752508312166402
false,575406.18,6530.251056241427,200.37,575406.18,6530.251056241427,37.959999999999994,612741808125120513
non-rumor,42353.13,371.758888888889,23.52,42353.13,371.758888888889,24.060000000000002,689267711856263168
false,16283.27,347.5714563106796,59.400000000000006,16283.27,347.5714563106796,35.78,613023744454475776
true,3476.57,84.57654639175259,18.375,3476.57,84.57654639175259,43.435,614671961801785344
true,231087.8,2036.9549391727498,161.06,231087.8,2036.9549391727498,71.85,675490515748425728
unverified,30760.63,1013.7326937269372,646.33,30760.63,1013.7326937269372,441.63,740748123581087745
non-rumor,25886.73,1334.7420618556712,175.52,25886.73,1334.7420618556712,38.67999999999999,690580180805509121
true,615.7,61.93793103448279,19.35,615.7,61.93793103448279,2.1899999999999977,552984502063337472
true,5785.22,218.84567839195972,21.13,5785.22,218.84567839195972,6.990000000000009,650128194209730561
false,5515.03,566.9178205128204,346.74,5515.03,566.9178205128204,306.15000000000003,612841482823729152
false,3868.4,1014.456554621848,474.18,3868.4,1014.456554621848,20.599999999999994,636925368927064064
false,70814.82,875.3117857142855,289.115,70814.82,875.3117857142855,102.25000000000001,674015148382666752
false,12560.52,573.8193548387096,123.05,12560.52,573.8193548387096,47.599999999999994,656834590779289600
false,3289.62,135.52046296296297,7.77,3289.62,135.52046296296297,7.765000000000001,681767380305985536
false,26661.5,333.00003921568583,21.67,26661.5,333.00003921568583,23.08,648310692794109952
true,309.32,86.52584615384615,21.38,309.32,86.52584615384615,12.65,524995771587108864
non-rumor,18828.0,221.73452674897115,16.53,18828.0,221.73452674897115,32.51,692752491482615808
non-rumor,13434.78,475.90793248945096,84.065,13434.78,475.90793248945096,61.23,693502060545703937
unverified,2408.37,151.64893854748604,86.1,2408.37,151.64893854748604,30.45,766789709045518336
unverified,34169.97,655.3402112676059,21.295,34169.97,655.3402112676059,2.549999999999983,652982112870662144
non-rumor,7034.48,118.12200280112043,24.875,7034.48,118.12200280112043,11.645,693456187036037123
non-rumor,70909.58,783.9575347222221,23.975,70909.58,783.9575347222221,17.78,692796451987034113
unverified,5453.45,560.0056190476189,55.02,5453.45,560.0056190476189,15.149999999999999,703234354579898368
non-rumor,48590.02,468.08568656716415,37.975,48590.02,468.08568656716415,10.169999999999987,693466451081060353
unverified,237296.02,6814.416343283582,1625.275,237296.02,6814.416343283582,36.535,655815788675399680
true,441.22,46.017419354838715,23.7,441.22,46.017419354838715,11.599999999999998,552832817089236992
true,364.18,17.024999999999995,6.41,364.18,17.024999999999995,5.710000000000001,544291965513134080
unverified,66120.47,622.76631147541,74.22999999999999,66120.47,622.76631147541,9.159999999999979,726190016435728385
false,12206.55,188.27886792452838,13.54,12206.55,188.27886792452838,19.385,676870737932742656
non-rumor,52512.42,1396.7465612648236,250.03,52512.42,1396.7465612648236,199.89000000000001,672553813249826816
true,1607.6,85.61625730994155,19.53,1607.6,85.61625730994155,126.52000000000001,649881917534433280
non-rumor,4299.4,52.039344262295096,11.77,4299.4,52.039344262295096,8.95,692023855926374400
unverified,8421.42,702.9340944881887,552.17,8421.42,702.9340944881887,173.01,725174535897620481
non-rumor,7104.28,368.6446902654865,26.64,7104.28,368.6446902654865,13.6,688446106943008768
false,3945.98,837.2842857142859,941.615,3945.98,837.2842857142859,178.43000000000006,640107106943766528
unverified,4778.25,142.51113636363633,27.42,4778.25,142.51113636363633,16.115,748640007934590976
unverified,5833.08,489.2363559322036,41.12,5833.08,489.2363559322036,21.100000000000023,724320681517670400
false,195370.53,55917.8608281829,31468.5,195370.53,55917.8608281829,34.50999999999999,640644123339431936
false,65031.9,1157.5508633093523,46.72,65031.9,1157.5508633093523,16.689999999999998,661299012386095105
false,3110.83,178.49882352941177,23.22,3110.83,178.49882352941177,8.059999999999999,613061089518034944
false,277882.55,5241.912984126983,49.57,277882.55,5241.912984126983,47.440000000000005,672424512516964352
true,371166.38,1108.242745901639,30.41,371166.38,1108.242745901639,19.71000000000015,628319096606732290
true,967.2,15.041876574307292,3.185,967.2,15.041876574307292,2.495,524936872666353664
false,1340.0,145.01810810810812,80.94,1340.0,145.01810810810812,22.919999999999998,673611867181473792
false,4359.2,620.469036144578,556.64,4359.2,620.469036144578,141.52499999999998,673581371458199552
false,13566.92,262.14459090909116,23.33,13566.92,262.14459090909116,23.685000000000002,668872645589471232
false,143811.5,1803.2151485148506,40.08,143811.5,1803.2151485148506,16.8,669613420665159680
false,9607.27,255.3596407185629,122.98,9607.27,255.3596407185629,69.93999999999994,676718762830221312
false,23047.77,579.3800760456273,113.08,23047.77,579.3800760456273,60.01999999999998,613194145423826944
unverified,8218.62,403.5685714285714,13.3,8218.62,403.5685714285714,11.99,701175292937707520
true,477.58,47.5688524590164,6.22,477.58,47.5688524590164,3.8649999999999998,544289409294553088
false,6660.28,617.0390728476822,158.17,6660.28,617.0390728476822,21.82,665575674485211136
false,243804.87,5945.999852941172,433.28,243804.87,5945.999852941172,60.48999999999796,641191076716417025
non-rumor,380196.82,3112.2474725274715,111.1,380196.82,3112.2474725274715,27.84,682895395077373952
true,4619.65,44.09030828516375,3.68,4619.65,44.09030828516375,4.64,553587303172833280
false,13767.98,7868.620869565218,10653.33,13767.98,7868.620869565218,13.99999999999909,633823543541768192
true,331.1,15.504567901234573,6.03,331.1,15.504567901234573,5.950000000000001,544381485591982083
non-rumor,8369.92,198.1410013175232,35.85,8369.92,198.1410013175232,29.95,766323684076322816
non-rumor,195009.72,4324.247234042555,89.32,195009.72,4324.247234042555,148.94,691608761128067072
true,7583.07,129.63766798418985,14.29,7583.07,129.63766798418985,21.890000000000004,614638036593299456
true,1211.8,13.54041224970553,2.97,1211.8,13.54041224970553,4.2,553587672137334785
true,6253.35,65.25508650519035,9.0,6253.35,65.25508650519035,18.37,552811386259386370
false,6672.9,378.58072164948453,45.48,6672.9,378.58072164948453,4.615,672828403016429568
false,190597.85,4510.935500000001,72.1,190597.85,4510.935500000001,11.084999999999859,604642913188872192
non-rumor,14063.82,7194.020941619584,7317.16,14063.82,7194.020941619584,128.23500000000013,765359928361922560
false,20034.22,219.51823008849536,16.015,20034.22,219.51823008849536,13.57,626739062792032256
false,11328.73,374.3556834532375,22.08,11328.73,374.3556834532375,23.08500000000002,663722803489808384
non-rumor,357021.57,3717.3993962264135,126.04,357021.57,3717.3993962264135,120.23,691719802499432448
false,36099.48,994.4010869565216,554.25,36099.48,994.4010869565216,43.26999999999998,661120256732041216
false,475638.92,2333.6765471226017,47.91,475638.92,2333.6765471226017,28.16000000000001,634404792241143809
true,189.25,22.77508064516128,8.525,189.25,22.77508064516128,2.86,524923676484177920
false,156827.98,1674.0936271186447,541.88,156827.98,1674.0936271186447,96.86,665364878287224834
false,25189.52,728.3482338902154,319.5,25189.52,728.3482338902154,40.72999999999999,642027433693171712
false,333159.82,10791.958554913295,111.76,333159.82,10791.958554913295,38.05000000001746,626901072209121282
non-rumor,39124.18,336.06050485436896,15.68,39124.18,336.06050485436896,22.240000000000002,692735698349199360
true,425.35,25.505306122448985,7.6,425.35,25.505306122448985,3.754999999999999,544277117039837184
false,10707.25,365.7134057971016,28.14,10707.25,365.7134057971016,1.2399999999999949,663904307113275392
true,1078.17,42.776794871794884,10.82,1078.17,42.776794871794884,3.9450000000000003,544358533819420672
non-rumor,15928.67,450.74249999999995,30.15,15928.67,450.74249999999995,109.16499999999998,693528374996652032
unverified,5728.62,309.1831034482759,49.39,5728.62,309.1831034482759,29.050000000000004,724703995147751424
unverified,5567.9,286.5538202247192,23.78,5567.9,286.5538202247192,23.33,759460236042305536
true,722.08,108.44415094339622,31.53,722.08,108.44415094339622,2.7500000000000004,524965775036387329
false,6861.4,409.4511716621251,116.6,6861.4,409.4511716621251,9.149999999999999,673346166822694914
true,187.67,21.98613636363636,6.800000000000001,187.67,21.98613636363636,11.285,525025463648137216
unverified,7622.07,470.0741258741258,91.4,7622.07,470.0741258741258,28.0,723521076446142465
false,11998.6,905.2814716981136,501.06,11998.6,905.2814716981136,80.915,672488384695279616
false,84500.87,757.8293421052625,31.765,84500.87,757.8293421052625,26.735,642145732435292160
unverified,97393.65,927.200927419355,74.825,97393.65,927.200927419355,30.99000000000001,757748522481491968
unverified,1498.78,144.34244635193141,45.2,1498.78,144.34244635193141,93.16999999999999,716439952922312704
true,7080.02,112.70237113402062,12.11,7080.02,112.70237113402062,14.875000000000004,614604580601597953
false,94694.02,13226.350034013594,449.86,94694.02,13226.350034013594,193.33,643225207705075716
false,250433.23,1140.3378055555563,176.575,250433.23,1140.3378055555563,35.53,654351281260113920
non-rumor,2583.12,131.46662251655636,26.42,2583.12,131.46662251655636,48.66499999999999,692540218310803456
false,435682.35,5121.692357723576,728.02,435682.35,5121.692357723576,20.649999999999977,661102820976930816
non-rumor,30224.77,384.64822916666657,22.275,30224.77,384.64822916666657,25.675,693061713042771968
true,163.67,6.707861635220126,3.58,163.67,6.707861635220126,2.03,544518335019229184
true,7186.98,283.6138095238095,35.215,7186.98,283.6138095238095,8.46,614624331717545984
true,13182.52,581.9930612244899,238.91,13182.52,581.9930612244899,145.6,615840865815298048
false,346856.62,7344.791710526315,3812.31,346856.62,7344.791710526315,9.33999999999969,645356735545364480
non-rumor,5636.17,242.24791932059438,29.78,5636.17,242.24791932059438,17.189999999999998,693651239486263296
true,816.17,39.210062111801264,10.28,816.17,39.210062111801264,11.98,544274934835707905
false,4240.97,140.66783333333333,24.415,4240.97,140.66783333333333,8.05,655080266784968705
unverified,97077.35,3931.765145228214,2124.54,97077.35,3931.765145228214,1659.91,743058135300988932
false,15672.32,446.35967032967034,19.17,15672.32,446.35967032967034,27.049999999999997,658462819667615744
true,96727.38,573.8257990314769,41.4,96727.38,573.8257990314769,24.189999999999998,614617234942656512
unverified,3347.73,439.487725856698,327.32,3347.73,439.487725856698,37.96500000000002,778949749156245504
unverified,2729.94,86.92624413145543,52.64,2729.94,86.92624413145543,4.930000000000003,715253497462145024
true,42134.27,561.1091358024688,20.87,42134.27,561.1091358024688,7.16,544271362022338560
non-rumor,154749.22,809.0757594936701,57.519999999999996,154749.22,809.0757594936701,107.85000000000002,693321561542127616
non-rumor,9768.8,339.72014184397125,17.52,9768.8,339.72014184397125,65.75,692082592380751874
true,551.48,34.82155172413792,9.59,551.48,34.82155172413792,3.08,552793679082311680
non-rumor,19934.93,326.2682678983835,28.31,19934.93,326.2682678983835,17.4,693129259334909952
unverified,241.45,26.867999999999995,10.07,241.45,26.867999999999995,14.209999999999999,648993731169939456
non-rumor,51490.26,695.2086801242227,39.505,51490.26,695.2086801242227,54.38,693893182338289664
non-rumor,9727.88,140.25140625,7.335,9727.88,140.25140625,8.799999999999999,676955015265837056
unverified,1846.2,191.69898305084752,88.07,1846.2,191.69898305084752,48.49999999999999,651786568592658433
true,193.63,13.203246753246752,7.02,193.63,13.203246753246752,3.84,544319274072817664
unverified,7429.45,254.09056179775277,19.3,7429.45,254.09056179775277,14.770000000000001,640182854928961536
unverified,69390.05,459.23931174089097,50.95,69390.05,459.23931174089097,67.065,727588444000526336
true,25514.77,252.5880981595092,9.97,25514.77,252.5880981595092,21.05,628681462976528384
unverified,6194.48,329.71336538461543,50.435,6194.48,329.71336538461543,13.539999999999964,724044187113512960
true,5293.25,933.7194444444448,852.485,5293.25,933.7194444444448,102.49999999999994,650037735579910145
true,160020.28,6961.421854838709,5.665,160020.28,6961.421854838709,66471.97,544289941996326912
true,5116.2,217.3772839506171,28.46,5116.2,217.3772839506171,39.480000000000004,649974380416618496
non-rumor,8236.7,213.8682014388489,128.39999999999998,8236.7,213.8682014388489,10.840000000000003,688428083540553728
unverified,8078.92,605.5858857142855,294.76,8078.92,605.5858857142855,403.02,701975210044497921
non-rumor,7468.76,256.7416546762591,55.38,7468.76,256.7416546762591,21.650000000000006,692826642583019521
false,140065.4,675.7523472008235,165.34,140065.4,675.7523472008235,54.514999999999986,654343805081157633
unverified,12276.88,303.2706377551019,103.195,12276.88,303.2706377551019,121.83,742055437932040193
true,7744.45,264.1357380457381,43.57,7744.45,264.1357380457381,45.31,616481759329427456
false,7783.68,215.74547008547023,14.25,7783.68,215.74547008547023,40.63,613114185505996802
true,108.07,10.056534653465349,5.15,108.07,10.056534653465349,7.795000000000001,552785375161499649
unverified,6404.53,529.7994721407624,134.52,6404.53,529.7994721407624,99.4,697992796565741569
unverified,237485.93,14327.766363636365,165.5,237485.93,14327.766363636365,14.099999999999994,714577521992343552
unverified,32393.18,753.2817602040822,174.055,32393.18,753.2817602040822,1448.24,760120409429643266
non-rumor,40582.98,659.5247338935573,67.12,40582.98,659.5247338935573,6.85,692368829368918017
false,546.57,53.066829268292686,23.46,546.57,53.066829268292686,21.7,672180526946656256
non-rumor,4571.52,238.85351485148524,43.48,4571.52,238.85351485148524,24.135,687409983139495939
non-rumor,20284.57,164.08987158908513,18.68,20284.57,164.08987158908513,11.975,767092161716350980
non-rumor,23119.23,1367.6770102214628,1295.0949999999998,23119.23,1367.6770102214628,33.020000000000095,693857080193761285
