label,temporal___avg_diff_time_from_root,temporal___avg_diff_time_from_src,temporal___avg_reply_time_from_root,temporal___avg_reply_time_from_src,temporal___avg_retweet_time_from_root,temporal___avg_retweet_time_from_src,tweet_id
true,6.478515625,11.497421874999999,8.732307692307693,27.798461538461538,6.223739130434783,9.654695652173913,524947674164760577
non-rumor,2.194464285714286,614.5407908163265,0.23571428571428574,695.7515873015873,2.5695440729483288,598.9897872340426,692368829368918017
false,90.59663967611337,1464.4525506072873,0.0,133.285,91.33620408163264,1475.3192244897957,656629493377990656
non-rumor,17.121430575035067,2245.01396914446,3.353333333333333,1747.212083333333,17.601015965166905,2262.353947750363,676491949524713473
unverified,158.5692727272727,1941.2204242424245,0.0,3693.8757142857144,165.59449367088607,1863.5711392405067,751856580874960897
false,15.243265306122451,156.15882653061226,6.037000000000001,174.11288888888888,17.986854304635763,150.80827814569537,633961125126668288
true,49.71155007949125,236.9895707472178,64.92070000000001,410.68909999999994,48.39815198618307,221.98961139896375,614604054552018944
true,2.745371428571428,1269.2334857142857,0.0,40.8975,2.87688622754491,1328.0759281437126,616421546702336000
unverified,479.2519191919191,559.7711111111112,383.498,424.474,484.3452127659574,566.9677659574469,763896522790440960
unverified,43.36971223021583,159.5489568345324,0.04051282051282051,97.74153846153847,50.44016736401674,169.6346861924686,742012307694223361
false,17.771473214285713,207.57232142857146,0.6,400.95687499999997,19.09235576923077,192.69658653846153,674229534888185856
true,1.9033333333333333,85.5263276836158,0.8053846153846155,50.543076923076924,2.092384105960265,91.54993377483441,650046859537448960
non-rumor,22.504954337899544,185.26554794520547,0.0,575.4388461538462,23.19334117647059,173.33083529411763,693857551620968448
false,29.401491712707177,247.94767166535124,4.503181818181819,403.9713636363636,29.841461847389553,245.19062650602407,663817239896821760
false,0.13419642857142858,132.31910714285715,0.0,16.104,0.1404672897196262,137.7497196261682,681767380305985536
true,2.9558881987577643,11.735465838509317,0.0,2.991428571428571,2.9818170426065165,11.812167919799498,524943490887991296
unverified,238.85785714285709,1525.192792207792,89.30545454545455,1616.270909090909,250.36188811188816,1518.1867832167827,778530869208190976
unverified,2.723899613899614,212.8718532818533,4.252941176470588,32.94882352941176,2.6164876033057847,225.51107438016533,759460236042305536
unverified,519.4081034482758,3651.768318965517,107.16422222222221,1359.8708888888887,618.6111764705881,4203.294438502673,730939370765754368
false,245.74057377049178,363.17401639344257,16.35411764705882,169.29999999999998,282.87933333333336,394.5631428571429,644229386149888001
true,2.144567901234568,7.472098765432099,0.0,9.11,2.1988607594936704,7.430632911392405,524931324763992064
false,36.43016494845361,799.7794226804124,0.133125,87.56,37.668443496801714,824.0768869936034,622858454949040128
non-rumor,24.225972461273667,290.8825129087779,19.77731707317073,163.16878048780487,24.563740740740744,300.5792962962963,693869818366287872
non-rumor,8.214110512129382,522.9943530997305,5.889859154929577,86.04704225352113,8.460044709388972,569.2287183308495,693441093048766464
true,10.699185667752444,79.37254071661238,0.0,57.55555555555556,11.02231543624161,80.03144295302013,614607711368519680
unverified,241.80541984732827,548.478854961832,6.39,422.34714285714284,255.095,555.5991935483871,758825535480864769
true,1.6794652406417112,51.59014260249555,1.1595238095238096,11.656190476190474,1.6996851851851853,53.14312962962963,553506608203169792
unverified,12.863366336633662,249.48326732673266,1.4929999999999999,161.549,14.112857142857143,259.14637362637365,658755852199927808
false,118.34826923076925,305.7098557692308,4.6534615384615385,115.9426923076923,134.59038461538464,332.8194505494505,613393657161510913
true,67.11442231075698,576.9582470119522,0.0,56.91,67.65349397590361,581.1353413654617,614616994499788800
true,0.9304545454545455,35.78009090909091,5.303076923076923,15.344615384615386,0.3444329896907216,38.518865979381445,552834961762709505
true,1.7412426035502957,7.974792899408283,0.49700000000000005,7.341999999999999,1.8194968553459123,8.014591194968553,553544694765215745
non-rumor,2.1930962343096234,348.05939330543936,2.76325,364.28700000000003,2.1410273972602742,346.57742009132414,689267711856263168
unverified,5.863834586466166,404.8423684210526,1.9045454545454548,117.54163636363634,6.895876777251185,479.7311848341232,724939017410727938
unverified,10.633174603174604,235.59587301587302,3.26,93.3948717948718,12.5502,272.56813333333326,726043971911213057
false,434.0263034055727,1207.4583653250772,84.13266129032257,1326.9192741935483,463.1254393024814,1197.523319919517,669259395902152704
non-rumor,11.022657342657343,372.1180839160839,0.8973770491803279,196.38081967213114,11.967064220183484,388.50948012232413,693555965019492352
unverified,244.06542334096113,1934.2168878718537,7.415217391304347,5635.604347826086,250.461374853114,1834.1793889541718,728627623488786433
unverified,33.72385650224215,259.85269058295967,0.0,1185.1725,34.33981735159817,242.95187214611872,714851393861881857
false,14.132476190476192,698.9417142857143,0.0,6.45,14.268365384615382,705.6002884615384,648894687542034432
true,210.04785714285714,465.9457857142857,4.29,785.0671428571429,215.32369963369962,457.76318681318685,668849913678209024
false,790.9328904847397,8897.007881508076,442.93693069306926,7843.834752475248,868.0109429824561,9130.27649122807,643225207705075716
true,2.3552,44.25308571428572,5.186315789473684,26.34842105263158,2.010384615384616,46.43378205128205,544283772569788416
unverified,38.15967289719626,69.8608878504673,0.12,52.65857142857143,42.29870466321244,71.73264248704662,705092738224525312
false,221.76430303030304,9403.61193939394,0.0,5726.788,236.07167741935478,9640.826387096775,642432477185867776
non-rumor,6.6883888888888885,103.9543888888889,2.635,795.545,6.901725146198832,67.55488304093568,676955015265837056
non-rumor,117.24338056680162,3187.3806072874495,2.436875,1064.575,129.59923766816144,3415.8439910313905,691719802499432448
false,1889.3240689655172,32981.292137931036,0.0,26056.588333333333,1929.2393661971835,33127.588697183106,618192748735299584
unverified,56.36496503496504,784.0352447552447,0.0,128.91,57.572785714285715,798.0736428571428,714555825122107392
true,0.4906565656565657,20.10080808080808,8.321428571428571,14.797142857142859,0.20366492146596862,20.295183246073297,544352727971954690
unverified,138.23982608695653,867.9507536231885,1361.8283333333334,3092.573666666666,21.707587301587306,656.0819047619049,714503380476026880
true,28.055000000000003,59.50066666666666,0.0,35.75,28.370224719101127,59.767528089887634,525049639016615937
non-rumor,488.9575706214689,829.854868173258,63.85276315789474,235.87763157894742,521.7242697768761,875.6381034482761,693853310479155200
false,8.524891304347825,525.4585869565218,0.0,2.02,8.618571428571428,531.2106593406593,637382230394822656
non-rumor,5.680968967701077,262.9107219759341,7.945900621118012,329.80006211180125,5.423808180535967,255.31609308885749,764497123530375169
false,18.900243902439023,376.83959349593493,14.264545454545454,95.35090909090908,19.355535714285715,404.4858035714286,664000310856310784
true,3.115802469135802,67.96703703703703,0.6152941176470589,44.75411764705883,3.303893805309734,69.71314159292035,552791196247269378
false,24.555103092783504,393.33474226804117,0.51875,210.011875,25.588924731182797,401.2195967741936,673346166822694914
true,70.34578199052132,201.45469194312798,0.0,1787.44,71.01894736842105,186.2777990430622,614599587362414592
false,8.431620795107033,496.4590519877677,39.84260869565217,431.45826086956515,5.180989876265467,503.1857930258718,642145732435292160
false,152.9666118421053,339.7419736842105,2.2728571428571427,555.0557142857143,160.24148275862072,329.3475172413793,663925546812837888
false,5.37876404494382,81.74303370786517,0.0,12.85,5.439886363636364,82.52590909090908,652992524504600576
unverified,1.5467142857142857,44.33314285714286,6.42037037037037,68.28148148148149,0.3822123893805309,38.61097345132743,701539698452393986
unverified,1.150752688172043,206.94731182795698,0.0,15.05,1.1632608695652173,209.033152173913,723772395211862016
non-rumor,77.64294736842105,314.87399999999997,0.5577142857142857,587.6682857142857,88.43487999999999,276.68279999999993,688446106943008768
non-rumor,24.981566666666666,436.1321666666667,0.6427450980392158,169.36313725490197,29.966626506024102,490.77160642570277,693528374996652032
true,42.91880733944954,92.01247706422018,0.3828571428571429,126.69000000000001,45.83794117647059,89.63264705882354,544382892378714113
false,53.79642335766423,561.3414598540146,248.12129032258065,644.7809677419355,29.006008230452675,550.6969135802468,612841482823729152
non-rumor,196.59412739965094,702.5878446771378,223.26913461538464,513.7205769230769,193.93174664107485,721.4383205374281,693185853867294721
false,339.6091085271318,646.7603294573644,15.128181818181817,867.1081818181817,369.8573305084746,626.2194279661018,672488384695279616
false,60.372817460317464,679.1756349206349,60.928936170212765,506.7874468085107,60.24531707317074,718.6987804878049,674015148382666752
true,2.7984899328859063,76.49798657718121,12.654444444444444,32.378888888888895,2.164892857142857,79.33421428571428,552791578893619200
true,7.076146788990825,195.98256880733948,37.10857142857143,97.49285714285715,2.6503157894736837,210.49684210526317,524922729485848576
non-rumor,4.490853658536586,224.49044207317075,1.4114563106796119,162.5183495145631,5.064412296564195,236.033164556962,767861179951648768
true,1.503267326732673,27.65178217821782,2.8046153846153845,24.12153846153846,1.3110227272727273,28.173295454545453,544305540286148609
non-rumor,22.760571010248903,1252.3195461200585,8.420087719298245,850.0300877192982,25.63370826010545,1332.9188400702988,689860942671130624
non-rumor,142.6523846153846,219.73903846153846,45.574,198.772,144.55588235294118,220.15015686274512,686657138270277634
non-rumor,8.25859375,114.9839453125,0.40555555555555556,146.94111111111113,8.544736842105264,113.81951417004049,682916727282270208
false,65.52663461538462,3222.0244230769235,,,65.52663461538462,3222.0244230769235,604354747357859842
false,42.95149253731343,2847.228805970149,12.840399999999999,143.78719999999998,46.04934156378601,3125.3606584362146,661229627734667264
non-rumor,14.393771626297575,611.9100346020762,0.0,644.0914285714287,15.126545454545456,610.271709090909,693546915892428800
true,7.950447058823529,82.51670588235295,3.5894117647058823,21.471176470588233,8.132156862745099,85.06026960784315,544380742076088320
non-rumor,0.14992537313432838,152.32876865671645,0.06482758620689655,156.60172413793106,0.1602510460251046,151.8102928870293,693041285087756288
false,20.196296296296296,250.3934814814815,0.285,188.53555555555556,23.259572649572654,259.91008547008545,666051332504207360
true,12.0659630911188,950.766274509804,1.8363636363636364,296.81532467532463,13.063025316455695,1014.5057974683543,628319096606732290
true,1.330980392156863,37.93960784313725,0.0,2.245,1.3576,38.6535,544513524438155264
unverified,11.0268281938326,516.066872246696,0.0,28.8,11.075619469026549,518.2229203539823,716424773216022530
true,13.270849162011173,204.10221229050276,0.28545454545454546,143.96454545454546,13.432432126696833,204.85053167420818,614494170590367744
unverified,1219.702769230769,2676.017948717949,1.8518181818181816,992.695909090909,1292.5090760869566,2776.6513315217394,655812191233417216
true,7.208626506024096,143.43098795180723,9.616057692307693,187.31048076923076,4.789565217391304,99.33951690821257,614599619310407680
unverified,7.974272300469483,218.14896713615022,0.0,54.321666666666665,8.205410628019324,222.89758454106283,723504069814444033
non-rumor,12.135338345864662,155.8378947368421,0.773,19.133,12.5791796875,161.1779296875,656848877463560192
false,172.1301953125,248.0633203125,0.0,12.465,174.86242063492065,251.8029761904762,668872645589471232
true,3.843655303030303,35.968882575757576,0.0,23.882352941176467,3.971526418786693,36.37097847358121,524925215235911680
true,0.9185537190082643,31.818181818181824,0.8210526315789475,6.704736842105262,0.9268609865470852,33.957892376681606,544319832486064128
true,5.79375,58.818,0.0,21.7,5.9423076923076925,59.76974358974358,544269749405097984
true,2.1435588235294114,49.87441176470588,0.8640000000000001,10.225999999999999,2.16265671641791,50.466179104477604,614594667225571328
unverified,-10734.630102040814,2995.9378571428574,-4833.323076923077,16710.19923076923,-11637.18294117647,898.4625882352942,742053606820438016
false,7.4238888888888885,76.7905737704918,1.4334905660377357,91.7148113207547,8.063991935483871,75.19584677419356,672169954016403456
non-rumor,896.8989808917197,1391.1071656050954,0.0,304.8157142857143,938.7542666666666,1441.8007666666665,693171092555431936
unverified,285.2113502109705,5520.929599156118,74.1792,7384.484,296.9614699331849,5417.168218262806,779633844680962048
true,3.0417,47.9567,1.460909090909091,8.06,3.2370786516853935,52.88775280898876,544367462012432384
true,204.90434137291277,3654.8336549165124,142.6611801242236,2525.302546583851,231.41531746031748,4135.930238095239,642465192408940544
true,0.728364312267658,55.8774907063197,6.160454545454545,41.46318181818182,0.49676356589147297,56.4920542635659,544399927045283840
true,18.54630303030303,32.87963636363636,0.0,13.13,19.491337579617838,33.8859872611465,553589051044151296
unverified,1.9727864583333332,68.98927083333334,3.2846067415730342,78.14056179775281,1.5770169491525423,66.22837288135592,715268937873760256
false,4.045243055555556,71.73013888888889,0.0,387.375,4.102218309859155,67.2844366197183,656825206045020160
true,19.16218604651163,146.04404651162793,129.99962264150943,353.5816981132075,9.239239864864864,127.46381756756757,614614133410033664
non-rumor,23.65394588500564,417.3922773393462,14.00264705882353,127.4808823529412,24.038640093786633,428.9479484173506,672102358516670465
true,9.984994629430721,330.4035875402793,14.606407766990289,304.5064077669903,9.410108695652173,333.62509661835753,614609560658161664
false,26.288632478632483,238.58153846153846,0.0,116.11799999999998,27.462232142857143,244.0486607142857,674301960787505153
non-rumor,2.226246056782334,214.7496214511041,0.583939393939394,124.34060606060605,2.4170774647887328,225.25489436619722,691632238035886081
true,1.6232773109243697,143.38000000000002,0.09866666666666667,24.033333333333335,1.843173076923077,160.59346153846155,544520273718812672
unverified,8.327021276595746,132.79861702127658,0.0,18.98,8.416559139784948,134.02247311827958,712223438698627073
false,1.946022099447514,181.53248618784528,1.5668421052631578,80.24789473684211,1.9904938271604937,193.41154320987653,676870737932742656
true,39.718390977443605,1296.0244511278195,4.606,2101.4939999999997,39.98439393939393,1289.9224090909092,615592870540488704
non-rumor,67.7381137724551,528.4931137724551,1.586818181818182,599.5668181818181,72.40262820512821,523.4815064102564,690042063958732800
false,229.00790769230773,2335.034153846154,0.0,5326.674285714286,244.82753289473686,2128.374802631579,623818627054206977
non-rumor,31.071235465116278,247.4334447674419,13.708571428571428,478.91142857142853,31.617886056971514,240.14553223388307,767709416879644672
false,519.1617156160457,1309.658911174785,109.38041666666668,3861.607083333333,541.4458950151059,1170.882273413897,651959206287908868
true,0.5617647058823528,12.084411764705884,0.0,9.594999999999999,0.573,12.134200000000003,544520042810200064
non-rumor,2.063409523809524,66.12093333333333,7.035666666666667,26.145666666666664,1.7620606060606059,68.54367676767676,692884886374318081
non-rumor,25.530904522613067,532.1168425460637,1.4529411764705882,160.88176470588235,25.8786745964316,537.4787765505523,693897857376632832
false,56.5044094488189,444.38834645669283,2.6057142857142854,1488.1707142857142,63.18212389380531,315.07017699115045,643139873264812032
non-rumor,15.85895238095238,808.2833333333334,0.7728947368421052,321.9521052631579,17.928519855595663,875.0002527075812,689915847939219456
non-rumor,7.622841463414635,310.38435365853655,0.21212499999999998,223.51712500000002,8.424,319.77540540540537,692550140754841603
unverified,0.3584210526315789,134.97894736842105,0.0,64.5,0.3661290322580645,136.49462365591395,650952376954650629
non-rumor,3.123626373626373,160.8041391941392,0.0,75.31782608695652,3.411,168.66888,692743102432346113
non-rumor,1.5232129963898915,127.07341155234657,2.1125000000000003,37.02583333333333,1.5101660516605167,129.0670848708487,693804277031157761
true,4.033861386138614,55.58099009900991,0.0,240.24,4.1153535353535355,51.85050505050505,552984502063337472
false,173.21569937369517,489.93992693110647,50.704567901234576,285.7835802469136,184.53086659064996,508.7958722919042,642027433693171712
non-rumor,1870.7109851551959,3241.9904723346826,351.82550000000003,2568.751,1957.3806276747505,3280.4064194008556,765612862681255936
false,32.44569948186529,586.419896373057,105.83588235294118,381.4958823529412,25.356875000000006,606.2136931818181,622891631293935616
non-rumor,34.36776785714286,937.5465476190477,0.0,219.86409090909092,36.77570063694267,987.8300318471339,693200309955469312
unverified,220.66117408906882,1178.4485829959515,79.52714285714286,368.60999999999996,233.77539823008848,1253.6990707964603,744390771869102080
false,59.27627272727273,226.03913636363637,0.18947368421052632,375.18684210526317,64.861592039801,211.94059701492537,627828211003469825
unverified,22.361658031088083,271.3769948186528,48.89902439024391,180.29073170731706,15.203552631578944,295.94631578947366,765887221736046592
true,0.5578500000000001,88.58255,0.0,31.136250000000004,0.5810937500000001,90.97614583333335,614626710248534016
true,1.551063829787234,6.561702127659575,0.0,4.286666666666666,1.602197802197802,6.636703296703297,524942470472548352
false,10.384414168937328,202.76108991825612,0.1264516129032258,43.51129032258064,11.330833333333334,217.45377976190477,626642648179159040
true,0.4038317757009346,28.598691588785048,0.0,22.450000000000003,0.4115238095238095,28.715809523809522,544358564484378624
non-rumor,19.369009584664536,646.5758466453675,12.434833333333334,465.69550000000004,19.842332195676903,658.9226279863481,693761289601060864
non-rumor,8.58356725146199,468.341081871345,1.1338775510204082,207.14020408163267,9.829419795221844,512.0231399317406,692498490249891842
false,14.121453287197232,1400.3195501730104,0.0,57.785,14.219860627177702,1409.6751916376306,663385747177775105
true,34.03927927927928,49.647117117117126,0.0,9.584999999999999,35.31177570093458,51.1447663551402,553476490315431937
non-rumor,73.95464788732394,1306.5369366197183,0.2427272727272727,6275.42181818182,76.92472527472528,1106.325457875458,693844030589902848
unverified,0.6339199999999999,747.0804000000002,3.2077272727272725,532.1790909090909,0.0841747572815534,792.981650485437,653432261203750912
unverified,5.659831932773109,1446.1389075630252,22.55666666666666,123.2925,3.764859813084112,1594.4955140186914,732004388181434368
true,32.318019138755986,110.11964593301435,10.025789473684211,76.18368421052632,32.73083820662768,110.74808966861598,525056576038518785
false,197.85607476635514,1289.7572897196262,379.25714285714287,1814.8628571428574,191.7217391304348,1272.0000966183572,654371696195993600
non-rumor,10.485651644336174,202.63454323995126,10.61357142857143,54.90428571428571,10.481134930643126,207.85074401008828,644329878876237824
unverified,13.771810344827585,621.3166379310344,71.6575,535.0685,1.7122916666666665,639.285,724603564946010112
non-rumor,125.09569491525427,8573.758576271188,688.2607142857142,7008.132142857144,97.0376512455516,8651.761316725979,692820029159653377
unverified,18.603717948717946,812.394935897436,0.18705882352941178,218.83882352941177,20.85611510791367,884.9881294964028,763738618573623297
false,4579.383032786885,2402.1637704918035,0.8850000000000001,11871.156666666668,5078.855545454545,1369.1827272727276,674080899055546368
true,78.02927983539095,219.76914609053503,18.87,419.01545454545453,79.3992842105263,215.15502105263155,614608936491188225
true,108.72965004793863,1347.3987679769896,47.70071428571429,1226.6328571428571,109.55997570456752,1349.0418415937802,619242759359037440
false,6.106532258064516,130.9427419354839,0.9058333333333333,125.66916666666667,6.66375,131.50776785714285,668144671772778497
false,15.986452599388379,344.01440366972474,0.2613157894736842,235.31105263157895,18.05411764705882,358.30757785467125,666497286663503872
non-rumor,5.811879875195007,362.8066224648986,3.09891472868217,245.8710852713178,6.115411968777103,375.8896097137901,767541796410839040
non-rumor,39.35493333333333,587.5267466666667,2.5113333333333334,366.39799999999997,40.89008333333333,596.7404444444444,693146363685642240
unverified,85.20945011086474,325.22956097560973,40.965254237288136,562.9955084745762,87.65250818905007,312.1006972391203,707321278135463936
non-rumor,5.32128818061089,202.98956175298804,2.562439024390244,187.29658536585364,5.480154494382022,203.89323033707868,765779159176077312
non-rumor,-18.747323943661975,1039.876056338028,-0.16552083333333342,1235.771354166667,-57.52673913043479,631.0510869565217,693069637030957057
unverified,377.55453703703705,4387.822561728394,511.7230769230769,2502.6061538461536,371.94620578778137,4466.625819935692,743058135300988932
non-rumor,3.215074074074074,381.2894629629629,3.4572868217054262,159.69100775193797,3.1390510948905113,450.8422627737226,693013768738115584
unverified,36.75811535635562,580.1484753857459,33.151,1358.7487234042553,37.5109325044405,417.65197602131445,716451800581279744
unverified,4.867068965517242,224.30439655172412,0.23555555555555557,126.8777777777778,5.256635514018692,232.49915887850463,714755546285477888
false,288.0713836477987,534.2820440251572,59.79363636363637,153.78,296.25071661237786,547.9156677524429,648310692794109952
non-rumor,452.38911935110076,807.0224565469292,34.09727272727273,887.0366666666667,469.02,803.8411686746988,693315824132685824
non-rumor,7.357372549019607,349.5629215686274,0.1765217391304348,12.759130434782607,7.696509240246407,365.46946611909647,692797856386777089
true,3.1994426094137083,35.99116019818332,1.149642857142857,6.680357142857143,3.223416875522139,36.333976608187136,553590459688570880
false,87.13633720930233,558.2386627906976,3.4545945945945946,642.3251351351352,110.07133333333334,535.1927407407406,665575674485211136
true,0.3845544554455445,15.24128712871287,1.917142857142857,31.47857142857143,0.2704255319148936,14.032127659574467,552802654641225728
true,8.411002044989775,50.3716155419223,2.378,31.47075,8.948463251670379,52.05543429844098,544329935943237632
non-rumor,1.8076954732510286,79.29843621399179,0.0,63.82812499999999,1.9351101321585902,80.38885462555066,692701223326056449
false,1007.0688194444444,1300.5457638888888,11.527142857142858,137.4742857142857,1177.039349593496,1499.118943089431,669613420665159680
non-rumor,98.0335736677116,678.9426645768025,0.24500000000000002,145.019,101.19825242718447,696.2217475728155,693606934050684928
true,6.978949999999998,99.29630000000002,0.7324999999999999,162.4675,7.995813953488371,89.01261627906976,628604055644934144
false,25.864518072289158,1625.8487349397592,4.09,270.21999999999997,26.06306990881459,1638.2100911854104,655986243042459648
unverified,135.66496503496504,726.0279020979021,0.488,118.647,145.82864661654133,771.6956390977443,649584608560832513
non-rumor,9.205994897959183,224.53826530612244,1.9170547945205478,63.89787671232877,13.531951219512198,319.87768292682927,693935557009801218
non-rumor,160.1734105263158,626.8883263157894,1.060857142857143,921.9491428571429,166.25968306010927,615.6018469945355,693086478667112448
true,54.949245283018875,2519.00758490566,0.0,1050.9375,55.79137931034483,2541.5067432950186,667073349974102017
false,14.593596214511038,395.2990536277602,7.134047619047619,53.15976190476191,15.732872727272724,447.5530545454545,626546123713474560
false,583.1544630872482,1233.3458389261748,117.25428571428571,213.32142857142858,594.3616838487974,1257.8825085910657,674187250792558592
false,3.290793650793651,153.56328042328042,1.409710144927536,178.42884057971014,4.372416666666666,139.26558333333332,655080266784968705
false,3.1805699481865286,788.6764248704665,0.6170967741935484,194.39419354838708,3.671111111111111,902.3970987654322,637873886072320001
unverified,3.725268817204301,50.18462365591398,0.0,77.89,3.807142857142857,49.57571428571429,706665777332621314
non-rumor,24.428799249530954,392.0830581613508,0.43833333333333335,429.00666666666666,27.133361169102294,387.92048016701455,693181857261719553
true,0.4099441340782123,100.91480446927375,0.5022222222222221,10.072222222222223,0.40505882352941175,105.72411764705883,525060425184858112
non-rumor,7.157011128775833,427.67448330683624,5.3125,522.6999999999999,7.180772946859903,426.45032206119174,692078399012130816
true,1.4543010752688172,36.52032258064516,5.166666666666667,62.464166666666664,0.904320987654321,32.67679012345679,544282005941530624
non-rumor,1.1893360995850621,227.86547717842325,1.6753846153846153,145.58923076923077,1.161622807017544,232.55666666666667,693641113693884416
unverified,2.2259060402684567,215.85812080536917,0.7566666666666667,94.06833333333333,2.3545985401459855,226.5258394160584,716457799392342018
non-rumor,17.227868852459014,535.3377105709441,23.99984,677.3938400000001,16.113324555628704,511.95783410138256,767698691205410816
unverified,10.376772151898734,269.8559493670886,0.0,484.34,10.577612903225805,265.70464516129033,716448280201269248
non-rumor,245.34813547486036,1305.9480237430166,162.65588235294115,953.3144117647059,247.3592489270386,1314.524234620887,693857080193761285
false,68.74037037037037,217.86866666666668,,,68.74037037037037,217.86866666666668,656834590779289600
non-rumor,7.827287449392711,204.5608569500675,1.1294520547945206,274.8449315068493,8.174300922640171,200.91945351312984,688366079396163584
true,42.54264957264957,56.12452991452991,0.0,120.31333333333333,43.095151515151514,55.29090909090909,525058976376193024
true,0.64984375,160.72796875,0.0,134.82000000000002,0.7049152542372882,162.9235593220339,641082932740947972
false,1.3850582750582752,148.97573426573427,0.6195121951219512,114.73121951219511,1.4659536082474225,152.59435567010308,638050997340893184
true,6.269106145251397,69.64446927374301,1.0804166666666666,68.6975,7.072516129032258,69.79109677419355,614615157730357248
true,0.5244,9.766333333333334,1.5572727272727271,10.10090909090909,0.4426618705035971,9.739856115107914,544512108885725184
true,0.938469387755102,25.176632653061223,0.606,11.846,0.9563440860215053,25.89333333333333,552792913910833152
unverified,186.41661190965092,593.8951334702257,54.53154929577465,836.6802816901409,223.33056504599216,525.940814717477,715256242990505984
unverified,81.46350427350427,371.1984615384616,0.0,94.85500000000002,94.36861386138614,414.97564356435646,676586804242309121
true,11.33483870967742,140.7283333333333,0.0,344.75,11.520655737704919,137.38371584699453,614628136634949632
unverified,50.51928571428572,1205.6726373626373,161.3237037037037,527.1888888888889,31.217870967741938,1323.8601290322579,749039299677417472
unverified,31.00894097222222,488.32364583333333,30.02565217391304,1022.3339130434781,31.04983725135624,466.11345388788425,716461257025581056
non-rumor,40.54964705882353,254.16149019607846,0.0,525.8042857142857,41.6941935483871,246.49415322580643,693648675772436480
non-rumor,11.801734693877552,54.95122448979592,0.0,314.88,11.862256410256407,53.61825641025641,687537772970684417
true,1.5630887747615556,13.936111518708731,1.1676470588235295,3.5794117647058825,1.5680832095096582,14.06691679049034,524936872666353664
false,1.5739719626168223,68.64317757009347,22.44090909090909,215.80363636363637,0.4432512315270936,60.66896551724138,631388553801564160
true,405.4436870026525,1607.8304244031829,70.16777777777777,435.95000000000005,413.6433695652174,1636.4905434782606,614610102927147008
false,108.6617757009346,2163.814112149533,641.9166666666666,1959.9233333333334,76.98326732673267,2175.926435643564,638047610973089793
unverified,9.631259842519686,257.50346456692915,54.14352941176471,128.80294117647057,2.752090909090909,277.39354545454546,653432177632387072
unverified,21.172783882783882,151.06630036630037,28.769772727272724,182.6472727272727,19.713100436681223,144.9983406113537,751536167183613952
non-rumor,1.8080147058823528,608.809375,0.29411764705882354,133.56941176470588,1.9089411764705881,640.4920392156863,693203974388895744
non-rumor,44.0116875,506.28959375000005,0.5774193548387097,1120.1125806451612,54.449379844961236,358.7817441860466,693906624776245249
unverified,1687.2933022388056,8185.648600746269,1417.259659090909,6444.524886363636,1740.335625,8527.655044642857,748543642323783681
non-rumor,420.69087478559175,2188.4627444253865,0.02142857142857143,4.021428571428571,431.04126537785595,2242.209982425307,692157602554343424
unverified,61.73328877005348,702.2772192513369,15.029285714285715,512.5816666666667,67.6416265060241,726.2748493975904,747275598347837440
true,281.43268518518516,37112.76305555556,0.0,174.435,286.74273584905666,37809.71264150943,544289941996326912
true,1.9885675675675676,17.38478378378378,0.2,2.3915384615384614,2.0536974789915967,17.930756302521008,524975705206304769
false,7.6236,355.23640000000006,0.18285714285714286,201.4633333333333,8.834883720930232,380.2692248062016,647464349611589632
true,39.90179810725552,233.52170347003153,32.22576923076923,848.891923076923,40.230049342105254,207.2065296052632,614594195479752704
false,1.0757943925233644,156.1306074766355,0.0,46.05,1.080845070422535,156.6474178403756,656870311057575936
true,10.418860103626942,224.2458031088083,2.1492,40.6156,11.649464285714286,251.5717261904762,628681462976528384
true,3.7094262295081966,40.02782786885246,2.5926315789473686,25.49631578947368,3.731598746081505,40.31633228840125,524952883343925249
non-rumor,1.198360655737705,155.7504918032787,0.0,70.48375,1.2824561403508772,161.73412280701754,692758581494599681
false,78.02953846153845,912.2409230769232,0.0,991.2257142857143,82.47024390243902,907.7458536585365,666107476526432256
false,195.0787557603687,864.40732718894,135.15125,956.9914999999999,208.62169491525424,843.4843502824858,674014933235859456
true,0.2893269230769231,51.458653846153844,0.0,37.029999999999994,0.3039393939393939,52.18737373737374,553107921081749504
unverified,215.3391948310139,1159.016167992048,204.7067025089606,1458.2432258064516,217.05094633583383,1110.8428563185225,780882510645370880
non-rumor,24.8036,481.8084571428571,19.013918918918918,664.6839189189188,26.35590579710145,432.7766304347826,693502060545703937
true,1.4708060453400502,95.72314861460958,0.40299999999999997,102.4275,1.660919881305638,94.5294955489614,614605997953404929
true,11.381250000000001,157.90540441176472,6.316818181818181,496.9327272727273,11.826919999999998,128.071,614638036593299456
true,1.1661607142857144,6.5725,0.0,3.44,1.1982568807339449,6.658715596330276,544514564407427072
unverified,42.21891891891892,420.48137837837834,86.13,484.7311111111111,41.124182825484766,418.8795844875346,778949749156245504
true,10.470038461538463,80.56188461538461,1.3073684210526315,6.345789473684211,11.19240663900415,86.41294605809131,544314234541469696
non-rumor,3.536583850931677,1065.0418322981368,0.0,551.0573684210526,3.7583498349834983,1097.2718811881189,692845716826300418
true,5.816065573770492,24.476967213114754,0.0,29.275,5.912999999999999,24.397,544289311504355328
false,123.85898058252428,535.5540291262138,89.88756756756757,531.5343243243243,131.29650887573965,536.4340828402366,665361505303584774
